ensembl,FC,padj,gene
ENSG00000275719.1,-1.963793954,0.367998799,AC008622.2
ENSG00000285527.1,-1.963793954,0.367998799,AC136285.3
ENSG00000150873.11,-1.963793954,0.367998799,C2orf50
ENSG00000155254.13,-1.962942044,1.12E-61,MARVELD1
ENSG00000161040.16,-1.9626951,0.007018321,FBXL13
ENSG00000187778.14,-1.958864786,1.31E-22,MCRS1
ENSG00000112297.15,-1.957602143,8.09E-65,CRYBG1
ENSG00000257530.1,-1.95736511,0.375349569,AC048344.1
ENSG00000162733.19,-1.949126343,5.66E-131,DDR2
ENSG00000151303.11,-1.948182095,0.385804426,AL136982.1
ENSG00000123096.11,-1.944645822,0.001068059,SSPN
ENSG00000178409.13,-1.942424626,2.28E-13,BEND3
ENSG00000255031.5,-1.941663433,0.388165895,AP002807.1
ENSG00000187688.15,-1.941304457,3.93E-176,TRPV2
ENSG00000090554.13,-1.937214729,0.004296449,FLT3LG
ENSG00000090975.12,-1.936485266,4.80E-25,PITPNM2
ENSG00000272760.1,-1.934690842,0.395321777,AC093726.1
ENSG00000178685.14,-1.925992206,9.20E-36,PARP10
ENSG00000246898.1,-1.925461276,7.94E-09,LINC00920
ENSG00000160886.13,-1.925101921,4.32E-176,LY6K
ENSG00000244151.1,-1.922859407,0.153854612,AC010973.2
ENSG00000183032.12,-1.922859407,0.153854612,SLC25A21
ENSG00000231863.2,-1.916879003,0.151986736,AL139393.1
ENSG00000177409.12,-1.914248931,9.91E-20,SAMD9L
ENSG00000237819.5,-1.914156126,0.155827592,AC002454.1
ENSG00000205084.11,-1.912837521,1.03E-11,TMEM231
ENSG00000262576.3,-1.912449664,0.067103207,PCDHGA4
ENSG00000126749.16,-1.912341517,8.41E-120,EMG1
ENSG00000076662.10,-1.912042933,2.59E-07,ICAM3
ENSG00000258881.6,-1.910972754,0.000909685,AC007040.2
ENSG00000126088.14,-1.909518455,1.32E-49,UROD
ENSG00000249345.8,-1.908230839,0.288062863,LINC02405
ENSG00000157734.14,-1.908230839,0.288062863,SNX22
ENSG00000105323.17,-1.907529637,0,HNRNPUL1
ENSG00000108312.15,-1.907136304,1.46E-66,UBTF
ENSG00000136830.12,-1.904656225,0,NIBAN2
ENSG00000197461.13,-1.903161032,5.92E-66,PDGFA
ENSG00000177706.9,-1.900874988,1.02E-246,FAM20C
ENSG00000136732.16,-1.899526828,3.43E-63,GYPC
ENSG00000275734.2,-1.899342442,0.120570793,AC010538.1
ENSG00000255737.2,-1.897830789,1.71E-22,AGAP2-AS1
ENSG00000065308.5,-1.894512156,2.90E-226,TRAM2
ENSG00000277879.1,-1.894104082,0.00253128,AL391988.1
ENSG00000175220.12,-1.893869456,6.70E-80,ARHGAP1
ENSG00000178498.16,-1.89256455,2.19E-05,DTX3
ENSG00000280893.1,-1.890198006,0.000380147,AC009133.6
ENSG00000276728.1,-1.889355961,0.291278131,AC142472.1
ENSG00000163482.12,-1.888684438,2.25E-09,STK36
ENSG00000169410.10,-1.883722894,1.73E-42,PTPN9
ENSG00000057657.17,-1.88281262,2.16E-18,PRDM1
ENSG00000227014.6,-1.881984951,0.24991609,AC007285.1
ENSG00000263020.6,-1.880698304,0.454337515,AL662899.2
ENSG00000136100.14,-1.879692562,7.86E-30,VPS36
ENSG00000286116.1,-1.879219397,0.131960785,AL157394.3
ENSG00000260360.1,-1.877941072,0.317024415,AL353708.1
ENSG00000281468.1,-1.877941072,0.317024415,AC006504.7
ENSG00000213563.7,-1.876448506,8.59E-33,C8orf82
ENSG00000115363.14,-1.875159987,1.10E-51,EVA1A
ENSG00000133805.15,-1.874754443,1.87E-11,AMPD3
ENSG00000132434.9,-1.874561241,5.39E-37,LANCL2
ENSG00000162614.18,-1.873556303,3.48E-07,NEXN
ENSG00000162545.6,-1.873554252,8.83E-87,CAMK2N1
ENSG00000232006.9,-1.873444583,0.316940705,AC005537.1
ENSG00000063244.12,-1.87184308,1.70E-197,U2AF2
ENSG00000073111.14,-1.86880609,6.40E-77,MCM2
ENSG00000214736.7,-1.863765431,2.93E-55,TOMM6
ENSG00000196141.14,-1.862014288,1.29E-297,SPATS2L
ENSG00000142227.11,-1.861596957,6.68E-99,EMP3
ENSG00000182544.8,-1.859651489,8.30E-11,MFSD5
ENSG00000101096.20,-1.857613162,5.64E-15,NFATC2
ENSG00000059377.17,-1.851637354,1.47E-64,TBXAS1
ENSG00000139974.15,-1.851625402,2.09E-09,SLC38A6
ENSG00000261578.1,-1.851016232,0.018106183,AP003119.3
ENSG00000132170.21,-1.843642008,1.35E-15,PPARG
ENSG00000138119.17,-1.843634511,1.25E-282,MYOF
ENSG00000163565.18,-1.843538193,4.37E-47,IFI16
ENSG00000134531.10,-1.843233234,0,EMP1
ENSG00000124942.14,-1.842411648,0,AHNAK
ENSG00000223804.5,-1.840849286,0.003714173,AC244669.1
ENSG00000079387.14,-1.833824222,3.25E-13,SENP1
ENSG00000100599.16,-1.831788239,4.76E-23,RIN3
ENSG00000035681.9,-1.828998271,4.13E-57,NSMAF
ENSG00000205913.7,-1.828729216,0.140795836,SRRM2-AS1
ENSG00000188895.12,-1.827383967,1.13E-51,MSL1
ENSG00000137494.14,-1.826794927,0.000330939,ANKRD42
ENSG00000204802.3,-1.826203299,0.009525253,AL590399.1
ENSG00000135272.10,-1.825916492,9.97E-84,MDFIC
ENSG00000139668.9,-1.82552435,9.77E-49,WDFY2
ENSG00000135540.11,-1.824152976,1.35E-36,NHSL1
ENSG00000142733.17,-1.822141319,1.06E-27,MAP3K6
ENSG00000204149.12,-1.820793282,0.501003472,AGAP6
ENSG00000236432.8,-1.816328133,0.143597785,AC097662.1
ENSG00000109320.13,-1.814786089,3.60E-41,NFKB1
ENSG00000236423.6,-1.811647116,0.007067875,LINC01134
ENSG00000169908.12,-1.8045207,0,TM4SF1
ENSG00000186063.13,-1.804061409,2.66E-184,AIDA
ENSG00000257303.2,-1.803052219,0.020778724,AC073896.2
ENSG00000165244.7,-1.802984438,5.60E-23,ZNF367
ENSG00000172031.7,-1.801443445,0.000963113,EPHX4
ENSG00000248275.2,-1.801120597,3.13E-08,TRIM52-AS1
ENSG00000164045.12,-1.801063457,3.52E-25,CDC25A
ENSG00000102178.13,-1.797894563,2.59E-50,UBL4A
ENSG00000228223.3,-1.796245249,0.006236886,HCG11
ENSG00000135446.17,-1.79541938,7.07E-127,CDK4
ENSG00000077092.19,-1.791291105,1.15E-21,RARB
ENSG00000082126.18,-1.790107245,2.54E-15,MPP4
ENSG00000140416.21,-1.789487896,2.32E-284,TPM1
ENSG00000273066.5,-1.789072744,0.005590751,AL355987.4
ENSG00000143418.19,-1.788249028,8.18E-140,CERS2
ENSG00000175826.12,-1.787106478,4.37E-129,CTDNEP1
ENSG00000277161.2,-1.786107782,8.73E-23,PIGW
ENSG00000085491.17,-1.786089438,2.97E-76,SLC25A24
ENSG00000115091.12,-1.78008322,0,ACTR3
ENSG00000105939.13,-1.778091046,6.55E-97,ZC3HAV1
ENSG00000232586.1,-1.776362628,0.367554528,KIAA1614-AS1
ENSG00000163617.11,-1.775465853,0.460424807,CCDC191
ENSG00000198917.13,-1.774273366,8.18E-21,SPOUT1
ENSG00000058085.15,-1.772959876,0.012320563,LAMC2
ENSG00000163071.11,-1.771358465,0.011324136,SPATA18
ENSG00000066697.14,-1.770095799,4.94E-47,MSANTD3
ENSG00000183092.16,-1.769836127,0.007485692,BEGAIN
ENSG00000260193.1,-1.768957363,0.296464662,LINC02846
ENSG00000184281.15,-1.768024383,1.94E-48,TSSC4
ENSG00000133316.15,-1.763948057,3.42E-23,WDR74
ENSG00000248098.12,-1.762875599,4.65E-12,BCKDHA
ENSG00000166171.13,-1.761849118,2.44E-08,DPCD
ENSG00000056972.20,-1.761329924,2.47E-17,TRAF3IP2
ENSG00000213326.4,-1.760837156,0.60494639,RPS7P11
ENSG00000258891.1,-1.760837156,0.60494639,AC005480.1
ENSG00000283491.1,-1.760462196,0.464743865,AC017104.5
ENSG00000110367.13,-1.760201501,5.91E-159,DDX6
ENSG00000132429.10,-1.760107496,2.62E-26,POPDC3
ENSG00000212127.5,-1.759801951,0.145957601,TAS2R14
ENSG00000204305.14,-1.759682564,0.274257463,AGER
ENSG00000104472.10,-1.75880012,3.87E-38,CHRAC1
ENSG00000165801.10,-1.758381902,5.14E-58,ARHGEF40
ENSG00000287356.1,-1.757841802,0.107405851,AL590822.3
ENSG00000144677.15,-1.75698737,6.86E-55,CTDSPL
ENSG00000260027.5,-1.755584565,1.47E-21,HOXB7
ENSG00000259775.1,-1.754457437,0.345529571,AL138976.2
ENSG00000183853.18,-1.753889199,9.67E-159,KIRREL1
ENSG00000272768.1,-1.753474249,0.213719609,AC004854.2
ENSG00000244363.3,-1.753411902,0.476756061,RPL7P23
ENSG00000274565.1,-1.752987404,0.1477617,AC080038.1
ENSG00000197006.14,-1.752948415,3.13E-79,METTL9
ENSG00000114853.14,-1.751890639,1.50E-09,ZBTB47
ENSG00000242615.1,-1.751828812,0.449983752,AC022415.1
ENSG00000225511.7,-1.751828812,0.449983752,LINC00475
ENSG00000272764.1,-1.751828812,0.449983752,AL596094.1
ENSG00000131944.10,-1.751399036,7.83E-07,FAAP24
ENSG00000277991.4,-1.74954833,0.347393765,FP236241.1
ENSG00000177294.7,-1.74954833,0.347393765,FBXO39
ENSG00000196460.14,-1.74954833,0.347393765,RFX8
ENSG00000271452.1,-1.749436392,0.168359142,AC005034.5
ENSG00000278175.4,-1.747753313,6.50E-06,GLIDR
ENSG00000161133.16,-1.747421821,0.005628601,USP41
ENSG00000162944.11,-1.746173809,0.079923143,RFTN2
ENSG00000213700.3,-1.746121146,0.609098624,RPL17P50
ENSG00000280164.1,-1.746121146,0.609098624,CU638689.5
ENSG00000231881.2,-1.746121146,0.609098624,AL109615.2
ENSG00000181524.6,-1.746121146,0.609098624,RPL24P4
ENSG00000234383.1,-1.746121146,0.609098624,CTBP2P8
ENSG00000235997.3,-1.746121146,0.609098624,LINC01936
ENSG00000010270.13,-1.745679433,2.22E-92,STARD3NL
ENSG00000158882.15,-1.744958298,4.14E-16,TOMM40L
ENSG00000259006.1,-1.744525424,0.449924449,AC092143.2
ENSG00000204055.4,-1.744525424,0.449924449,AL158151.1
ENSG00000237840.6,-1.744525424,0.449924449,FAM21FP
ENSG00000225339.4,-1.74443659,0.0667569,AL354740.1
ENSG00000230836.1,-1.743976103,0.001492181,LINC01293
ENSG00000133313.15,-1.743953266,1.37E-63,CNDP2
ENSG00000166881.10,-1.743192861,4.01E-46,NEMP1
ENSG00000159399.9,-1.742216226,6.96E-14,HK2
ENSG00000176890.16,-1.742173742,6.99E-118,TYMS
ENSG00000281912.1,-1.740826445,0.273627131,LINC01144
ENSG00000222009.8,-1.740330977,0.139101418,BTBD19
ENSG00000287104.1,-1.738163302,0.133308593,AC097382.3
ENSG00000105974.12,-1.737551257,0,CAV1
ENSG00000280007.1,-1.73718514,0.45435541,AC008079.1
ENSG00000266933.2,-1.73718514,0.45435541,AC005775.1
ENSG00000275263.1,-1.73718514,0.45435541,AC135048.3
ENSG00000285531.1,-1.737005285,0.608661577,Z83840.1
ENSG00000267360.6,-1.737005285,0.608661577,AC012309.1
ENSG00000092470.12,-1.736923702,1.40E-34,WDR76
ENSG00000280046.1,-1.735188686,0.107683879,AC104581.4
ENSG00000286811.1,-1.734569075,0.351500602,AL353138.1
ENSG00000236819.2,-1.734524432,0.086113139,LINC01563
ENSG00000253485.2,-1.733089841,0.280500312,PCDHGA5
ENSG00000272617.3,-1.732418448,0.556829011,AC026464.6
ENSG00000248583.1,-1.731337712,0.184150771,AC119751.3
ENSG00000259985.1,-1.730560616,0.000879092,AC017100.1
ENSG00000048342.16,-1.729677531,4.81E-14,CC2D2A
ENSG00000256338.2,-1.729312833,0.283328514,RPL41P2
ENSG00000237973.1,-1.728608369,0.469684731,MTCO1P12
ENSG00000184224.3,-1.728608369,0.469684731,C11orf72
ENSG00000260796.1,-1.728608369,0.469684731,AC145285.3
ENSG00000126903.16,-1.727932604,6.48E-37,SLC10A3
ENSG00000063176.16,-1.727761494,6.41E-18,SPHK2
ENSG00000257038.1,-1.725989328,0.231630128,AP002761.3
ENSG00000120616.16,-1.725714019,1.72E-14,EPC1
ENSG00000107957.16,-1.72510543,3.27E-101,SH3PXD2A
ENSG00000274523.5,-1.724331364,3.62E-101,RCC1L
ENSG00000261557.1,-1.722226941,0.612819181,EEF1A1P38
ENSG00000203809.7,-1.722226941,0.612819181,LIN28B-AS1
ENSG00000233057.1,-1.722226941,0.612819181,EEF1A1P14
ENSG00000186526.13,-1.722226941,0.612819181,CYP4F8
ENSG00000233266.1,-1.722226941,0.612819181,HMGB1P31
ENSG00000260490.2,-1.722226941,0.612819181,MYL12BP1
ENSG00000285612.1,-1.722226941,0.612819181,AC004974.1
ENSG00000226334.1,-1.721279358,0.469525893,AL359182.1
ENSG00000101307.15,-1.721279358,0.469525893,SIRPB1
ENSG00000119917.14,-1.719798798,1.51E-20,IFIT3
ENSG00000179886.6,-1.718982283,1.38E-29,TIGD5
ENSG00000101898.6,-1.717954236,0.379149094,MCTS2P
ENSG00000257702.3,-1.716145063,0.000699869,LBX2-AS1
ENSG00000166508.17,-1.715744482,0,MCM7
ENSG00000146006.8,-1.714081811,2.76E-12,LRRTM2
ENSG00000071054.16,-1.713859527,0,MAP4K4
ENSG00000267249.1,-1.713490428,0.475162094,AP005482.3
ENSG00000220785.7,-1.712549461,0.384478404,MTMR9LP
ENSG00000173264.14,-1.711040596,3.28E-25,GPR137
ENSG00000162496.9,-1.710770654,1.10E-14,DHRS3
ENSG00000143867.7,-1.709988479,4.12E-05,OSR1
ENSG00000107829.15,-1.707906361,2.20E-12,FBXW4
ENSG00000171132.14,-1.707129307,2.34E-47,PRKCE
ENSG00000167460.17,-1.706365222,0,TPM4
ENSG00000154545.16,-1.704060363,0.119890809,MAGED4
ENSG00000128298.17,-1.703265813,8.97E-31,BAIAP2L2
ENSG00000140105.18,-1.702519656,1.49E-56,WARS
ENSG00000184349.13,-1.699700451,2.57E-20,EFNA5
ENSG00000183770.7,-1.699269835,2.34E-24,FOXL2
ENSG00000254827.6,-1.696991595,0.04884086,SLC22A18AS
ENSG00000111087.10,-1.69352361,8.03E-06,GLI1
ENSG00000234155.1,-1.690938552,0.163189711,LINC02535
ENSG00000241316.8,-1.689549801,1.62E-10,SUCLG2-AS1
ENSG00000204682.8,-1.689043022,7.71E-08,MIR1915HG
ENSG00000149633.12,-1.686658035,1.63E-27,KIAA1755
ENSG00000132768.14,-1.683067632,8.27E-20,DPH2
ENSG00000103544.15,-1.67778898,1.84E-15,VPS35L
ENSG00000115084.14,-1.677009394,2.88E-84,SLC35F5
ENSG00000244041.7,-1.676347799,0.03764541,LINC01011
ENSG00000197714.9,-1.675553783,0.043460988,ZNF460
ENSG00000137693.14,-1.674385718,1.67E-100,YAP1
ENSG00000179051.14,-1.671138922,1.02E-74,RCC2
ENSG00000091640.8,-1.669483138,5.21E-18,SPAG7
ENSG00000204673.10,-1.668316569,1.95E-63,AKT1S1
ENSG00000225439.3,-1.667134295,1.28E-07,BOLA3-AS1
ENSG00000235381.1,-1.665926556,0.198221936,AL596202.1
ENSG00000120800.5,-1.665030251,5.98E-54,UTP20
ENSG00000234171.3,-1.664774642,7.71E-08,RNASEH1-AS1
ENSG00000132481.7,-1.664273405,8.58E-49,TRIM47
ENSG00000248871.1,-1.662716892,0.267139642,TNFSF12-TNFSF13
ENSG00000274020.4,-1.662567891,0.01099352,LINC01138
ENSG00000008838.20,-1.656060053,4.73E-24,MED24
ENSG00000182057.5,-1.653073055,0.048273922,OGFRP1
ENSG00000165724.6,-1.6519002,2.28E-14,ZMYND19
ENSG00000166503.9,-1.650357094,3.53E-45,HDGFL3
ENSG00000205277.9,-1.650167569,4.18E-06,MUC12
ENSG00000282034.1,-1.647826888,0.290588046,AC106886.5
ENSG00000136531.16,-1.644855155,0.092610973,SCN2A
ENSG00000269896.2,-1.643684093,0.045978208,AL513477.1
ENSG00000164066.13,-1.641278173,0.002089778,INTU
ENSG00000117362.13,-1.64097946,3.79E-78,APH1A
ENSG00000183688.4,-1.640730799,6.63E-133,RFLNB
ENSG00000072135.13,-1.639533579,9.04E-36,PTPN18
ENSG00000205220.12,-1.638549749,2.21E-13,PSMB10
ENSG00000160094.15,-1.63781531,7.21E-13,ZNF362
ENSG00000268643.1,-1.636161992,0.49450831,AC006486.1
ENSG00000185236.12,-1.635480767,1.70E-50,RAB11B
ENSG00000163781.14,-1.633269934,3.69E-98,TOPBP1
ENSG00000259583.3,-1.632932589,0.034682956,AC015712.2
ENSG00000268006.1,-1.632751166,0.326231454,PTOV1-AS1
ENSG00000179388.9,-1.632666327,2.74E-18,EGR3
ENSG00000144354.14,-1.631849937,8.18E-54,CDCA7
ENSG00000143476.18,-1.631288737,3.46E-42,DTL
ENSG00000120254.15,-1.630479457,3.07E-51,MTHFD1L
ENSG00000258010.4,-1.628723872,0.326712304,AC016705.1
ENSG00000003402.20,-1.627556034,2.01E-29,CFLAR
ENSG00000185813.10,-1.626695122,3.09E-21,PCYT2
ENSG00000168237.18,-1.626635977,1.40E-05,GLYCTK
ENSG00000176422.14,-1.626596862,1.41E-05,SPRYD4
ENSG00000277182.1,-1.624759712,0.331610529,AC006449.5
ENSG00000041880.14,-1.62359115,3.47E-13,PARP3
ENSG00000091947.10,-1.622894491,1.32E-17,TMEM101
ENSG00000131378.14,-1.621998801,1.02E-33,RFTN1
ENSG00000235560.4,-1.620958761,0.32481229,AC002310.1
ENSG00000260804.3,-1.620674373,5.03E-07,LINC01963
ENSG00000160972.9,-1.61714354,3.38E-20,PPP1R16A
ENSG00000212232.1,-1.616965652,0.326231454,SNORD17
ENSG00000237753.2,-1.614315523,0.068060594,AC079922.2
ENSG00000283154.2,-1.613785359,1.46E-18,IQCJ-SCHIP1
ENSG00000167118.10,-1.613514463,2.46E-43,URM1
ENSG00000186197.14,-1.61221438,4.83E-14,EDARADD
ENSG00000140365.16,-1.612200632,4.80E-39,COMMD4
ENSG00000177311.11,-1.611933149,2.79E-146,ZBTB38
ENSG00000160055.19,-1.609564053,0.011434207,TMEM234
ENSG00000250358.6,-1.609185753,0.332299694,LINC02200
ENSG00000184271.17,-1.60826568,0.03071266,POU6F1
ENSG00000100804.19,-1.607844418,3.09E-97,PSMB5
ENSG00000242474.3,-1.60675641,6.38E-05,AC093627.5
ENSG00000237181.1,-1.606067006,3.19E-15,AC147651.4
ENSG00000136193.17,-1.605548348,0,SCRN1
ENSG00000254639.1,-1.605149016,0.333818675,AC116021.1
ENSG00000257605.2,-1.604992287,0.088496832,AC073611.1
ENSG00000151881.14,-1.603324705,2.42E-10,TMEM267
ENSG00000120093.11,-1.603300888,7.97E-06,HOXB3
ENSG00000205155.8,-1.603195772,6.68E-17,PSENEN
ENSG00000109685.18,-1.600971774,2.16E-207,NSD2
ENSG00000071626.16,-1.600374294,9.80E-102,DAZAP1
ENSG00000171150.9,-1.60033411,2.35E-105,SOCS5
ENSG00000278592.1,-1.599477059,0.435874343,AC004080.15
ENSG00000277125.1,-1.598266519,0.550879054,AC211476.4
ENSG00000184584.13,-1.598208317,1.89E-46,TMEM173
ENSG00000162972.10,-1.597992497,2.32E-11,MAIP1
ENSG00000100003.18,-1.597344952,6.60E-17,SEC14L2
ENSG00000104907.12,-1.5972228,4.45E-21,TRMT1
ENSG00000091972.18,-1.595641983,0.000334464,CD200
ENSG00000143436.11,-1.59545543,6.70E-35,MRPL9
ENSG00000111247.14,-1.591671017,7.82E-23,RAD51AP1
ENSG00000112701.18,-1.590390635,6.41E-30,SENP6
ENSG00000261534.1,-1.588889897,0.019409552,AL596244.1
ENSG00000111328.7,-1.588376997,1.63E-156,CDK2AP1
ENSG00000096746.17,-1.5879922,1.20E-117,HNRNPH3
ENSG00000232721.2,-1.587869966,0.416652213,AC239800.2
ENSG00000138658.15,-1.585421177,1.57E-06,ZGRF1
ENSG00000166394.15,-1.58498655,3.23E-15,CYB5R2
ENSG00000244457.2,-1.584602971,0.014319572,ENO1P1
ENSG00000033867.16,-1.583765099,2.45E-81,SLC4A7
ENSG00000270580.5,-1.583292779,0.215209019,AC139256.2
ENSG00000113851.14,-1.582374953,3.27E-08,CRBN
ENSG00000158315.11,-1.582343541,0.416699175,RHBDL2
ENSG00000166444.19,-1.581717796,1.01E-56,ST5
ENSG00000110104.13,-1.581502791,1.37E-59,CCDC86
ENSG00000085982.13,-1.58058282,3.01E-53,USP40
ENSG00000132664.12,-1.578631508,1.59E-07,POLR3F
ENSG00000285399.2,-1.57764222,0.425813551,AC104162.2
ENSG00000168404.13,-1.577509181,1.25E-10,MLKL
ENSG00000221829.9,-1.574593075,1.03E-29,FANCG
ENSG00000240859.3,-1.572088788,0.086197425,AC093627.4
ENSG00000143222.12,-1.572039645,1.13E-22,UFC1
ENSG00000133678.14,-1.571150048,0.000486331,TMEM254
ENSG00000140396.13,-1.569950814,3.37E-40,NCOA2
ENSG00000114670.14,-1.56839028,0.026843218,NEK11
ENSG00000110080.18,-1.567483304,1.53E-56,ST3GAL4
ENSG00000279766.1,-1.566779616,0.421076329,AC067931.1
ENSG00000172985.11,-1.566377195,9.05E-81,SH3RF3
ENSG00000104936.17,-1.563354015,1.75E-06,DMPK
ENSG00000260274.1,-1.56274371,0.103933248,AC068338.2
ENSG00000120896.13,-1.562488176,1.11E-32,SORBS3
ENSG00000172534.14,-1.561190643,7.59E-98,HCFC1
ENSG00000179528.16,-1.560607066,2.13E-05,LBX2
ENSG00000121289.18,-1.560061761,1.02E-19,CEP89
ENSG00000075336.12,-1.553708944,1.86E-23,TIMM21
ENSG00000083544.14,-1.553532221,8.24E-07,TDRD3
ENSG00000256894.1,-1.552952934,6.40E-05,AC022509.3
ENSG00000154678.18,-1.552951133,1.84E-35,PDE1C
ENSG00000118007.13,-1.552262515,1.87E-51,STAG1
ENSG00000140931.20,-1.550813683,4.26E-51,CMTM3
ENSG00000117228.10,-1.550464943,6.49E-08,GBP1
ENSG00000266053.2,-1.549637011,0.450173884,NDUFV2-AS1
ENSG00000286945.1,-1.549637011,0.450173884,AL513478.4
ENSG00000260083.2,-1.548716458,0.171959989,MIR762HG
ENSG00000213221.5,-1.548388271,2.30E-07,DNLZ
ENSG00000149182.15,-1.54662086,2.88E-32,ARFGAP2
ENSG00000246130.1,-1.544450196,0.300555628,AC107959.2
ENSG00000077514.9,-1.542397521,5.83E-14,POLD3
ENSG00000105771.14,-1.542311443,8.80E-27,SMG9
ENSG00000074219.13,-1.541713997,6.26E-10,TEAD2
ENSG00000231566.2,-1.541078001,0.301982335,LINC02595
ENSG00000184441.4,-1.540033593,0.031152748,AP001062.1
ENSG00000124813.23,-1.539406879,5.64E-17,RUNX2
ENSG00000286104.1,-1.539338804,0.030277741,AC016629.3
ENSG00000242689.3,-1.537712124,0.305741058,CNTF
ENSG00000272904.1,-1.537712124,0.305741058,AL390726.2
ENSG00000272772.1,-1.537659029,0.092287213,AC104109.3
ENSG00000144583.5,-1.536151058,5.33E-48,4-Mar
ENSG00000204442.4,-1.535562454,6.98E-14,FAM155A
ENSG00000053372.5,-1.534759698,2.46E-64,MRTO4
ENSG00000111711.10,-1.533379701,6.50E-87,GOLT1B
ENSG00000256500.5,-1.530504506,1.15E-05,AL139300.1
ENSG00000223501.9,-1.529481445,2.08E-28,VPS52
ENSG00000099284.14,-1.529316477,5.98E-05,H2AFY2
ENSG00000137273.6,-1.528304574,1.97E-15,FOXF2
ENSG00000156136.10,-1.526813864,3.38E-30,DCK
ENSG00000067646.12,-1.526224758,5.91E-12,ZFY
ENSG00000204366.4,-1.52600459,0.01138025,ZBTB12
ENSG00000099364.16,-1.525844378,8.48E-16,FBXL19
ENSG00000125445.11,-1.525472839,1.06E-50,MRPS7
ENSG00000113319.13,-1.525109757,4.42E-41,RASGRF2
ENSG00000173621.9,-1.52481081,9.90E-24,LRFN4
ENSG00000183856.11,-1.524708027,1.64E-33,IQGAP3
ENSG00000093009.10,-1.524389841,3.48E-17,CDC45
ENSG00000074590.13,-1.523666431,1.61E-37,NUAK1
ENSG00000171992.13,-1.523662165,5.91E-43,SYNPO
ENSG00000005100.13,-1.523348188,1.18E-31,DHX33
ENSG00000012048.22,-1.522610741,8.96E-28,BRCA1
ENSG00000165671.20,-1.521819732,1.69E-73,NSD1
ENSG00000179304.16,-1.521741893,1.82E-05,FAM156B
ENSG00000160783.19,-1.521260266,2.63E-15,PMF1
ENSG00000174307.7,-1.518570009,3.32E-54,PHLDA3
ENSG00000173457.11,-1.516417708,1.62E-118,PPP1R14B
ENSG00000172977.13,-1.51636053,3.32E-15,KAT5
ENSG00000187325.5,-1.516128557,4.22E-14,TAF9B
ENSG00000259976.3,-1.51539777,0.179298583,AC093010.3
ENSG00000236081.1,-1.514823673,0.156968767,ELFN1-AS1
ENSG00000172244.9,-1.514552165,1.45E-10,C5orf34
ENSG00000114933.16,-1.51412893,1.03E-11,INO80D
ENSG00000101158.15,-1.513813242,8.83E-63,NELFCD
ENSG00000119636.16,-1.5113054,0.019056521,BBOF1
ENSG00000234779.1,-1.511244342,0.229948937,BNC2-AS1
ENSG00000245105.4,-1.510804001,0.117558854,A2M-AS1
ENSG00000250240.6,-1.510636145,0.558669537,AC008840.1
ENSG00000285730.1,-1.510636145,0.558669537,Z94721.3
ENSG00000238103.4,-1.510636145,0.558669537,RPL9P7
ENSG00000285658.1,-1.510636145,0.558669537,AC127035.1
ENSG00000197536.11,-1.509268719,0.229948937,C5orf56
ENSG00000141510.17,-1.508602261,4.80E-39,TP53
ENSG00000070614.15,-1.508328689,1.89E-177,NDST1
ENSG00000104886.11,-1.506520702,3.25E-24,PLEKHJ1
ENSG00000173013.6,-1.505926525,0.081804899,CCDC96
ENSG00000167113.11,-1.505920793,1.52E-14,COQ4
ENSG00000076770.14,-1.505295232,2.72E-09,MBNL3
ENSG00000184470.21,-1.503438368,4.00E-18,TXNRD2
ENSG00000102034.16,-1.502524539,1.64E-24,ELF4
ENSG00000231829.3,-1.501775992,0.560243083,AL157834.1
ENSG00000142224.16,-1.501775992,0.560243083,IL19
ENSG00000157227.13,-1.500015122,0,MMP14
ENSG00000141994.16,-1.499761871,9.83E-23,DUS3L
ENSG00000287168.1,-1.499298764,0.14187663,AL512625.3
ENSG00000158427.15,-1.498592888,0.02747455,TMSB15B
ENSG00000120068.7,-1.496241104,4.41E-06,HOXB8
ENSG00000123992.19,-1.495267667,1.82E-47,DNPEP
ENSG00000220161.4,-1.494494979,0.552823898,LINC02076
